student_code,student_name,student_email,english_level,faculty,GPA
2310847,Vân Đặng,a@hcmut.edu.vn,0,MT,0.09
2310848,Nhật Mai Nguyễn,a@hcmut.edu.vn,2,MT,0.28
2310849,Minh Đức Đặng,a@hcmut.edu.vn,2,MT,2.95
2310850,Bảo Mai,a@hcmut.edu.vn,4,MT,1.48
2310851,Thành Lê,a@hcmut.edu.vn,4,MT,2.48
2310852,Bác Phúc Mai,a@hcmut.edu.vn,2,MT,1.1
2310853,Vân Phạm,a@hcmut.edu.vn,2,MT,0.56
2310854,Quý cô Hà Vũ,a@hcmut.edu.vn,4,MT,2.7
2310855,Bác Khoa Hoàng,a@hcmut.edu.vn,4,MT,2.11
2310856,Phương Bùi,a@hcmut.edu.vn,3,MT,3.27
2310857,Cô Ánh Vũ,a@hcmut.edu.vn,1,MT,3.36
2310858,Bà Hải Nguyễn,a@hcmut.edu.vn,2,MT,2.35
2310859,Quý cô Xuân Phạm,a@hcmut.edu.vn,4,MT,2.11
2310860,Cô Dương Đặng,a@hcmut.edu.vn,0,MT,0.48
2310861,Ngọc Mai,a@hcmut.edu.vn,4,MT,1.62
2310862,Cô Khoa Mai,a@hcmut.edu.vn,1,MT,3.71
2310863,Ông Tùng Đặng,a@hcmut.edu.vn,0,MT,3.1
2310864,Ngọc Phạm,a@hcmut.edu.vn,2,MT,2.9
2310865,Chị Thành Mai,a@hcmut.edu.vn,1,MT,0.71
2310866,Nam Lê,a@hcmut.edu.vn,0,MT,0.02
2310867,Dũng Trần,a@hcmut.edu.vn,3,MT,0.06
2310868,Linh Dương,a@hcmut.edu.vn,0,MT,2.14
2310869,Quý cô Khoa Bùi,a@hcmut.edu.vn,1,MT,2.59
2310870,Vũ Trần,a@hcmut.edu.vn,4,MT,1.36
2310871,Châu Tấn Lê,a@hcmut.edu.vn,2,MT,3.32
2310872,Tú Thế Mai,a@hcmut.edu.vn,2,MT,2.26
2310873,Hoàng Vũ,a@hcmut.edu.vn,1,MT,2.77
2310874,Tú Thị Nguyễn,a@hcmut.edu.vn,0,MT,2.98
2310875,Quý cô Kim Vũ,a@hcmut.edu.vn,4,MT,2.8
2310876,Yến Dương,a@hcmut.edu.vn,3,MT,1.73
2310877,Quý cô Hương Hoàng,a@hcmut.edu.vn,1,MT,0.5
2310878,Kim Hoàng,a@hcmut.edu.vn,0,MT,2.96
2310879,Châu Đức Trần,a@hcmut.edu.vn,3,MT,3.24
2310880,Nhiên Nguyễn,a@hcmut.edu.vn,4,MT,0.62
2310881,Khoa Tấn Phạm,a@hcmut.edu.vn,4,MT,1.16
2310882,Huy Dương,a@hcmut.edu.vn,1,MT,2.49
2310883,Chị Dương Dương,a@hcmut.edu.vn,3,MT,3.2
2310884,Khoa Quang Trần,a@hcmut.edu.vn,1,MT,1.67
2310885,Nhiên Quang Lê,a@hcmut.edu.vn,3,MT,1.82
2310886,Bác Bảo Bùi,a@hcmut.edu.vn,4,MT,0.16
2310887,Hương Trần,a@hcmut.edu.vn,4,MT,1.24
2310888,Ông Quang Bùi,a@hcmut.edu.vn,3,MT,3.75
2310889,Cô Hải Bùi,a@hcmut.edu.vn,3,MT,0.88
2310890,Tú Vũ,a@hcmut.edu.vn,2,MT,2.03
2310891,Hồng Bùi,a@hcmut.edu.vn,1,MT,0.28
2310892,Bảo Trí Bùi,a@hcmut.edu.vn,4,MT,1.83
2310893,Bà Mai Dương,a@hcmut.edu.vn,2,MT,2.61
2310894,Cô Lâm Mai,a@hcmut.edu.vn,1,MT,2.06
2310895,Bà Linh Trần,a@hcmut.edu.vn,1,MT,1.27
2310896,Vân Nguyễn,a@hcmut.edu.vn,2,MT,0.76
2310897,Xuân Bùi,a@hcmut.edu.vn,0,MT,1.86
2310898,Thảo Trần,a@hcmut.edu.vn,1,MT,1.12
2310899,Hoàng Mai Bảo Phạm,a@hcmut.edu.vn,3,MT,3.29
2310900,Cô Lan Dương,a@hcmut.edu.vn,3,MT,3.14
2310901,Bảo Quang Hoàng,a@hcmut.edu.vn,1,MT,3.4
2310902,Lâm Trí Mai,a@hcmut.edu.vn,0,MT,2.93
2310903,Bảo Hoàng,a@hcmut.edu.vn,1,MT,2.36
2310904,Tùng Xuân Trần,a@hcmut.edu.vn,4,MT,1.5
2310905,An Xuân Phạm,a@hcmut.edu.vn,3,MT,0.88
2310906,Thành Đặng,a@hcmut.edu.vn,0,MT,3.32
2310907,Quang Hoàng Trần,a@hcmut.edu.vn,4,MT,2.28
2310908,Hạnh Lê,a@hcmut.edu.vn,3,MT,1.92
2310909,Cô Phương Dương,a@hcmut.edu.vn,1,MT,1.37
2310910,Chị Nhật Phạm,a@hcmut.edu.vn,1,MT,0.6
2310911,Khoa Đặng,a@hcmut.edu.vn,0,MT,1.46
2310912,Phương Tấn Trần,a@hcmut.edu.vn,0,MT,2.05
2310913,Bà Lâm Mai,a@hcmut.edu.vn,1,MT,3.11
2310914,Bảo Phạm,a@hcmut.edu.vn,1,MT,3.95
2310915,Cô Hồng Hoàng,a@hcmut.edu.vn,0,MT,3.73
2310916,Quý ông Huy Dương,a@hcmut.edu.vn,4,MT,0.25
2310917,Nhật Hải Lê,a@hcmut.edu.vn,1,MT,3.77
2310918,Khoa Mai Bảo Vũ,a@hcmut.edu.vn,3,MT,3.08
2310919,Bà Thành Vũ,a@hcmut.edu.vn,4,MT,3.49
2310920,Xuân Trần,a@hcmut.edu.vn,1,MT,2.58
2310921,Phương Nguyễn,a@hcmut.edu.vn,1,MT,2.7
2310922,Bà Vi Nguyễn,a@hcmut.edu.vn,1,MT,0.0
2310923,Hương Trần,a@hcmut.edu.vn,0,MT,0.61
2310924,Bà Mai Đặng,a@hcmut.edu.vn,4,MT,1.88
2310925,Chi Lê,a@hcmut.edu.vn,2,MT,1.41
2310926,Huy Dương,a@hcmut.edu.vn,0,MT,1.05
2310927,Cô Chi Dương,a@hcmut.edu.vn,0,MT,0.46
2310928,Bà Nhật Hoàng,a@hcmut.edu.vn,1,MT,1.46
2310929,Trọng Mai,a@hcmut.edu.vn,2,MT,3.1
2310930,Linh Mai,a@hcmut.edu.vn,3,MT,1.18
2310931,Bà Chi Bùi,a@hcmut.edu.vn,0,MT,3.59
2310932,Nam Hoàng Bùi,a@hcmut.edu.vn,2,MT,1.03
2310933,Ông Anh Hoàng,a@hcmut.edu.vn,4,MT,2.78
2310934,Xuân Trần,a@hcmut.edu.vn,1,MT,2.98
2310935,Nhật Bùi,a@hcmut.edu.vn,4,MT,2.85
2310936,Ông Minh Phạm,a@hcmut.edu.vn,0,MT,2.79
2310937,Thảo Vũ,a@hcmut.edu.vn,0,MT,2.74
2310938,Chị Ánh Phạm,a@hcmut.edu.vn,4,MT,1.35
2310939,Bác Minh Đặng,a@hcmut.edu.vn,0,MT,3.89
2310940,Nhật Hoàng,a@hcmut.edu.vn,2,MT,2.54
2310941,Kim Mai,a@hcmut.edu.vn,4,MT,1.15
2310942,Mai Dương,a@hcmut.edu.vn,4,MT,2.45
2310943,Tùng Mai Bảo Lê,a@hcmut.edu.vn,2,MT,0.27
2310944,Quý cô Vi Đặng,a@hcmut.edu.vn,2,MT,0.65
2310945,Quý ông Hưng Lê,a@hcmut.edu.vn,1,MT,0.7
2310946,Cô Ánh Hoàng,a@hcmut.edu.vn,4,MT,3.66
2310947,Kim Vũ,a@hcmut.edu.vn,1,MT,0.62
2310948,Ông Anh Nguyễn,a@hcmut.edu.vn,0,MT,2.17
2310949,Anh Hoàng Lê,a@hcmut.edu.vn,1,MT,1.02
2310950,Kim Dương,a@hcmut.edu.vn,4,MT,1.18
2310951,Bà Hải Trần,a@hcmut.edu.vn,1,MT,2.95
2310952,An Vũ,a@hcmut.edu.vn,4,MT,3.04
2310953,Thảo Dương,a@hcmut.edu.vn,2,MT,3.75
2310954,Cô Phương Mai,a@hcmut.edu.vn,4,MT,1.62
2310955,Lan Mai,a@hcmut.edu.vn,3,MT,1.7
2310956,Cô Yến Hoàng,a@hcmut.edu.vn,1,MT,0.39
2310957,Bà Bảo Đặng,a@hcmut.edu.vn,2,MT,3.95
2310958,Lan Nguyễn,a@hcmut.edu.vn,3,MT,0.63
2310959,Quý ông Thành Mai,a@hcmut.edu.vn,1,MT,2.48
2310960,Hạnh Hoàng,a@hcmut.edu.vn,1,MT,2.86
2310961,Quang Hữu Mai,a@hcmut.edu.vn,1,MT,2.47
2310962,Hoàng Lê,a@hcmut.edu.vn,1,MT,2.44
2310963,Hải Bùi,a@hcmut.edu.vn,4,MT,3.44
2310964,Hưng Thị Nguyễn,a@hcmut.edu.vn,3,MT,3.05
2310965,Hạnh Văn Lê,a@hcmut.edu.vn,4,MT,0.21
2310966,Quý cô Yến Hoàng,a@hcmut.edu.vn,3,MT,3.11
2310967,Xuân Lê,a@hcmut.edu.vn,1,MT,3.75
2310968,Phương Phú Phạm,a@hcmut.edu.vn,4,MT,1.46
2310969,Thành Phạm,a@hcmut.edu.vn,2,MT,1.02
2310970,Quang Phạm,a@hcmut.edu.vn,0,MT,3.01
2310971,Chị Khoa Đặng,a@hcmut.edu.vn,3,MT,1.67
2310972,Hạnh Đức Vũ,a@hcmut.edu.vn,0,MT,0.86
2310973,Anh Hưng Lê,a@hcmut.edu.vn,2,MT,1.22
2310974,Bà Dương Trần,a@hcmut.edu.vn,2,MT,1.15
2310975,Kim Nguyễn,a@hcmut.edu.vn,2,MT,3.1
2310976,Nhật Đặng,a@hcmut.edu.vn,3,MT,2.15
2310977,Khoa Hải Phạm,a@hcmut.edu.vn,0,MT,0.06
2310978,Quang Thị Nguyễn,a@hcmut.edu.vn,0,MT,0.97
2310979,Quý cô Bảo Mai,a@hcmut.edu.vn,2,MT,0.75
2310980,Lâm Tấn Dương,a@hcmut.edu.vn,2,MT,1.17
2310981,Bà Yến Bùi,a@hcmut.edu.vn,0,MT,2.09
2310982,Hạnh Văn Đặng,a@hcmut.edu.vn,4,MT,0.84
2310983,Chị Vi Đặng,a@hcmut.edu.vn,0,MT,2.54
2310984,Trọng Trần,a@hcmut.edu.vn,0,MT,3.07
2310985,Bà Bảo Lê,a@hcmut.edu.vn,4,MT,0.14
2310986,Nhật Đặng,a@hcmut.edu.vn,0,MT,2.9
2310987,Cô Duyên Vũ,a@hcmut.edu.vn,4,MT,0.82
2310988,Hạnh Thị Vũ,a@hcmut.edu.vn,0,MT,2.14
2310989,Tùng Hoàng,a@hcmut.edu.vn,4,MT,1.27
2310990,Anh Anh Bùi,a@hcmut.edu.vn,2,MT,2.99
2310991,Minh Hoàng,a@hcmut.edu.vn,2,MT,3.57
2310992,Chị Lâm Bùi,a@hcmut.edu.vn,4,MT,0.15
2310993,Chị Hương Mai,a@hcmut.edu.vn,2,MT,0.45
2310994,Minh Hoàng Vũ,a@hcmut.edu.vn,3,MT,3.06
2310995,Ông Hưng Nguyễn,a@hcmut.edu.vn,1,MT,2.63
2310996,Nhật Đức Đặng,a@hcmut.edu.vn,3,MT,1.97
2310997,Quý ông Hoàng Trần,a@hcmut.edu.vn,3,MT,1.07
2310998,Hưng Thị Mai,a@hcmut.edu.vn,3,MT,0.12
2310999,Phúc Phú Nguyễn,a@hcmut.edu.vn,3,MT,1.67
2311000,Bảo Đức Hoàng,a@hcmut.edu.vn,0,MT,2.47
2410001,Anh Minh Đặng,a@hcmut.edu.vn,3,MT,0.02
2410002,Xuân Hoàng,a@hcmut.edu.vn,2,MT,3.52
2410003,Khoa Mai Bùi,a@hcmut.edu.vn,0,MT,3.37
2410004,Quý cô Linh Lê,a@hcmut.edu.vn,4,MT,1.09
2410005,An Đặng,a@hcmut.edu.vn,1,MT,1.29
2410006,Chị Lan Mai,a@hcmut.edu.vn,0,MT,2.87
2410007,Anh Quang Vũ,a@hcmut.edu.vn,0,MT,3.08
2410008,Nam Mai,a@hcmut.edu.vn,0,MT,0.63
2410009,Phúc Bùi,a@hcmut.edu.vn,3,MT,3.34
2410010,Hải Xuân Hoàng,a@hcmut.edu.vn,0,MT,1.17
2410011,Minh Dương,a@hcmut.edu.vn,2,MT,3.67
2410012,Nhật Dương,a@hcmut.edu.vn,0,MT,3.54
2410013,Anh Trung Dương,a@hcmut.edu.vn,2,MT,2.9
2410014,Hạnh Thị Dương,a@hcmut.edu.vn,4,MT,2.37
2410015,Lâm Xuân Đặng,a@hcmut.edu.vn,1,MT,1.04
2410016,Bà Ánh Bùi,a@hcmut.edu.vn,4,MT,1.21
2410017,Thảo Đặng,a@hcmut.edu.vn,4,MT,1.84
2410018,Nhật Tấn Nguyễn,a@hcmut.edu.vn,3,MT,0.38
2410019,Hoàng Bùi,a@hcmut.edu.vn,0,MT,3.03
2410020,Quý cô Hạnh Trần,a@hcmut.edu.vn,0,MT,3.98
2410021,Hưng Trần,a@hcmut.edu.vn,0,MT,3.07
2410022,Vân Mai,a@hcmut.edu.vn,2,MT,0.52
2410023,Anh Thị Lê,a@hcmut.edu.vn,0,MT,1.02
2410024,Chị Vi Nguyễn,a@hcmut.edu.vn,2,MT,3.72
2410025,Bà Nhật Vũ,a@hcmut.edu.vn,3,MT,1.96
2410026,Quý ông Khoa Phạm,a@hcmut.edu.vn,1,MT,3.27
2410027,Chị Chi Lê,a@hcmut.edu.vn,4,MT,1.54
2410028,Bà Kim Hoàng,a@hcmut.edu.vn,4,MT,2.05
2410029,Bà Duyên Phạm,a@hcmut.edu.vn,3,MT,2.79
2410030,Bảo Hữu Dương,a@hcmut.edu.vn,1,MT,2.13
2410031,Hưng Trần,a@hcmut.edu.vn,4,MT,2.96
2410032,Anh Nhiên Vũ,a@hcmut.edu.vn,2,MT,0.34
2410033,Nhật Trần,a@hcmut.edu.vn,1,MT,3.96
2410034,An Thế Đặng,a@hcmut.edu.vn,4,MT,1.77
2410035,Hưng Nguyễn,a@hcmut.edu.vn,0,MT,1.99
2410036,Hạnh Phú Đặng,a@hcmut.edu.vn,3,MT,1.03
2410037,Hạnh Đức Đặng,a@hcmut.edu.vn,0,MT,1.81
2410038,Lan Vũ,a@hcmut.edu.vn,2,MT,3.26
2410039,Ông Tùng Đặng,a@hcmut.edu.vn,3,MT,1.48
2410040,Cô Phương Đặng,a@hcmut.edu.vn,2,MT,1.22
2410041,Bảo Hải Lê,a@hcmut.edu.vn,2,MT,0.37
2410042,Bác Khoa Trần,a@hcmut.edu.vn,1,MT,0.3
2410043,Mai Vũ,a@hcmut.edu.vn,3,MT,0.97
2410044,Phương Mai Vũ,a@hcmut.edu.vn,1,MT,1.48
2410045,Chị Mai Trần,a@hcmut.edu.vn,0,MT,0.99
2410046,Chị Khoa Hoàng,a@hcmut.edu.vn,2,MT,2.86
2410047,Quý cô Vân Nguyễn,a@hcmut.edu.vn,2,MT,0.38
2410048,Hải Đức Bùi,a@hcmut.edu.vn,3,MT,2.44
2410049,Quang Đức Bùi,a@hcmut.edu.vn,4,MT,0.53
2410050,Bác Trung Nguyễn,a@hcmut.edu.vn,0,MT,3.17
2410051,Dũng Quang Đặng,a@hcmut.edu.vn,3,MT,0.83
2410052,Lâm Văn Mai,a@hcmut.edu.vn,4,MT,3.83
2410053,Quý cô Lâm Vũ,a@hcmut.edu.vn,1,MT,2.41
2410054,Trung Mai Hoàng,a@hcmut.edu.vn,4,MT,2.02
2410055,Quý cô Bảo Dương,a@hcmut.edu.vn,4,MT,3.7
2410056,An Tấn Dương,a@hcmut.edu.vn,3,MT,1.76
2410057,Quý ông Quang Mai,a@hcmut.edu.vn,1,MT,1.47
2410058,Ông Nhiên Vũ,a@hcmut.edu.vn,4,MT,0.49
2410059,Bà Vi Phạm,a@hcmut.edu.vn,1,MT,3.44
2410060,Lan Vũ,a@hcmut.edu.vn,3,MT,2.66
2410061,Hạnh Hoàng,a@hcmut.edu.vn,3,MT,0.03
2410062,An Phú Mai,a@hcmut.edu.vn,3,MT,3.3
2410063,Ông Nam Phạm,a@hcmut.edu.vn,1,MT,1.02
2410064,Bà Hồng Hoàng,a@hcmut.edu.vn,0,MT,0.8
2410065,Bà Bảo Lê,a@hcmut.edu.vn,2,MT,3.3
2410066,Kim Hoàng,a@hcmut.edu.vn,0,MT,3.55
2410067,Linh Trần,a@hcmut.edu.vn,1,MT,3.17
2410068,Quý cô Xuân Phạm,a@hcmut.edu.vn,0,MT,3.98
2410069,Quý cô Xuân Bùi,a@hcmut.edu.vn,2,MT,0.53
2410070,Nhật Quang Nguyễn,a@hcmut.edu.vn,1,MT,1.9
2410071,Cô Nhật Vũ,a@hcmut.edu.vn,2,MT,2.66
2410072,Hà Hoàng,a@hcmut.edu.vn,2,MT,2.54
2410073,Quý cô Nhật Trần,a@hcmut.edu.vn,1,MT,2.71
2410074,Thành Phạm,a@hcmut.edu.vn,3,MT,1.27
2410075,Kim Văn Mai,a@hcmut.edu.vn,3,MT,1.87
2410076,An Hải Vũ,a@hcmut.edu.vn,1,MT,2.99
2410077,Hà Mai Trần,a@hcmut.edu.vn,0,MT,0.94
2410078,Ngọc Vũ,a@hcmut.edu.vn,0,MT,1.19
2410079,Kim Dương,a@hcmut.edu.vn,3,MT,0.33
2410080,Hương Lê,a@hcmut.edu.vn,3,MT,3.44
2410081,Ông Tùng Nguyễn,a@hcmut.edu.vn,3,MT,0.28
2410082,Bác Khoa Vũ,a@hcmut.edu.vn,4,MT,3.67
2410083,Quý ông Tú Trần,a@hcmut.edu.vn,2,MT,0.79
2410084,Ánh Mai,a@hcmut.edu.vn,0,MT,3.51
2410085,Minh Bùi,a@hcmut.edu.vn,0,MT,3.76
2410086,Phúc Bùi,a@hcmut.edu.vn,1,MT,2.82
2410087,Quý ông Thành Dương,a@hcmut.edu.vn,2,MT,3.43
2410088,Quý cô Thành Mai,a@hcmut.edu.vn,2,MT,3.81
2410089,Dũng Tấn Vũ,a@hcmut.edu.vn,2,MT,1.39
2410090,Hoàng Trí Trần,a@hcmut.edu.vn,2,MT,0.68
2410091,Quý cô Khoa Trần,a@hcmut.edu.vn,0,MT,1.67
2410092,Tùng Vũ,a@hcmut.edu.vn,3,MT,1.77
2410093,Quý ông Dũng Nguyễn,a@hcmut.edu.vn,4,MT,1.36
2410094,Khoa Lê,a@hcmut.edu.vn,4,MT,3.97
2410095,Lâm Phạm,a@hcmut.edu.vn,2,MT,3.54
2410096,Cô Nhật Trần,a@hcmut.edu.vn,3,MT,0.06
2410097,Nhật Mai Đặng,a@hcmut.edu.vn,2,MT,3.33
2410098,Nhật Đặng,a@hcmut.edu.vn,4,MT,3.76
2410099,Bà Hạnh Dương,a@hcmut.edu.vn,0,MT,1.44
2410100,Dũng Phú Dương,a@hcmut.edu.vn,1,MT,1.1
2410101,Hà Thị Bùi,a@hcmut.edu.vn,3,MT,2.0
2410102,Quang Đức Nguyễn,a@hcmut.edu.vn,3,MT,2.87
2410103,Khoa Lê,a@hcmut.edu.vn,1,MT,3.78
2410104,Cô Hương Phạm,a@hcmut.edu.vn,0,MT,3.58
2410105,Nhật Hoàng Bùi,a@hcmut.edu.vn,1,MT,0.97
2410106,Quý cô Hương Phạm,a@hcmut.edu.vn,4,MT,1.83
2410107,Quý cô Vân Hoàng,a@hcmut.edu.vn,0,MT,1.54
2410108,Hà Nguyễn,a@hcmut.edu.vn,0,MT,1.12
2410109,Bảo Vũ,a@hcmut.edu.vn,0,MT,1.46
2410110,Bảo Bảo Trần,a@hcmut.edu.vn,3,MT,2.36
2410111,Nhật Trí Lê,a@hcmut.edu.vn,3,MT,0.82
2410112,Bà Hải Dương,a@hcmut.edu.vn,3,MT,2.11
2410113,Cô Lan Nguyễn,a@hcmut.edu.vn,4,MT,3.0
2410114,Cô Hà Mai,a@hcmut.edu.vn,2,MT,2.68
2410115,Dũng Trí Bùi,a@hcmut.edu.vn,0,MT,3.06
2410116,Hà Đức Dương,a@hcmut.edu.vn,3,MT,1.99
2410117,Phương Quang Hoàng,a@hcmut.edu.vn,0,MT,0.21
2410118,Hà Phú Hoàng,a@hcmut.edu.vn,0,MT,1.42
2410119,Hạnh Quang Nguyễn,a@hcmut.edu.vn,1,MT,2.06
2410120,Anh Quang Nguyễn,a@hcmut.edu.vn,3,MT,1.33
2410121,Hải Hải Phạm,a@hcmut.edu.vn,3,MT,3.16
2410122,Chị Mai Bùi,a@hcmut.edu.vn,0,MT,1.02
2410123,Khoa Đức Bùi,a@hcmut.edu.vn,1,MT,3.22
2410124,Ánh Lê,a@hcmut.edu.vn,1,MT,3.05
2410125,Hạnh Vũ,a@hcmut.edu.vn,4,MT,3.8
2410126,Nhật Trí Mai,a@hcmut.edu.vn,2,MT,2.03
2410127,Yến Phạm,a@hcmut.edu.vn,3,MT,1.73
2410128,Anh Hưng Phạm,a@hcmut.edu.vn,3,MT,3.77
2410129,Ông Châu Phạm,a@hcmut.edu.vn,4,MT,0.05
2410130,Dũng Văn Dương,a@hcmut.edu.vn,0,MT,2.53
2410131,Trung Đặng,a@hcmut.edu.vn,1,MT,0.11
2410132,Tú Hoàng,a@hcmut.edu.vn,3,MT,2.1
2410133,Kim Hoàng,a@hcmut.edu.vn,3,MT,1.48
2410134,Bà Chi Hoàng,a@hcmut.edu.vn,1,MT,2.1
2410135,Quang Thị Bùi,a@hcmut.edu.vn,0,MT,0.08
2410136,Bà Bảo Vũ,a@hcmut.edu.vn,0,MT,0.04
2410137,Mai Phạm,a@hcmut.edu.vn,3,MT,2.08
2410138,Phúc Dương,a@hcmut.edu.vn,3,MT,0.54
2410139,Bà Thành Mai,a@hcmut.edu.vn,0,MT,0.26
2410140,Bà Mai Nguyễn,a@hcmut.edu.vn,4,MT,2.99
2410141,Mai Bùi,a@hcmut.edu.vn,0,MT,0.62
2410142,Quý cô Hạnh Bùi,a@hcmut.edu.vn,0,MT,3.49
2410143,Cô Linh Nguyễn,a@hcmut.edu.vn,3,MT,3.97
2410144,Anh Nam Vũ,a@hcmut.edu.vn,3,MT,1.41
2410145,Quý ông Nam Trần,a@hcmut.edu.vn,4,MT,0.36
2410146,Trung Hải Trần,a@hcmut.edu.vn,1,MT,3.15
2410147,Linh Vũ,a@hcmut.edu.vn,1,MT,1.01
2410148,Cô Bảo Lê,a@hcmut.edu.vn,1,MT,3.02
2410149,An Quang Vũ,a@hcmut.edu.vn,3,MT,1.79
2410150,Ông Bảo Vũ,a@hcmut.edu.vn,0,MT,2.65
2410151,Hà Đặng,a@hcmut.edu.vn,1,MT,3.45
2410152,Lâm Xuân Dương,a@hcmut.edu.vn,0,MT,2.88
2410153,Chị Mai Hoàng,a@hcmut.edu.vn,1,MT,2.28
2410154,Hà Mai,a@hcmut.edu.vn,2,MT,0.49
2410155,Minh Quang Vũ,a@hcmut.edu.vn,3,MT,1.6
2410156,Hồng Dương,a@hcmut.edu.vn,1,MT,0.3
2410157,Phúc Mai Bảo Dương,a@hcmut.edu.vn,4,MT,1.32
2410158,Chị Duyên Phạm,a@hcmut.edu.vn,2,MT,0.38
2410159,Cô Nhật Lê,a@hcmut.edu.vn,4,MT,1.58
2410160,Nam Trần,a@hcmut.edu.vn,2,MT,2.38
2410161,Ông Huy Hoàng,a@hcmut.edu.vn,3,MT,0.68
2410162,Hồng Vũ,a@hcmut.edu.vn,2,MT,2.99
2410163,Duyên Vũ,a@hcmut.edu.vn,4,MT,0.03
2410164,Xuân Bùi,a@hcmut.edu.vn,2,MT,3.21
2410165,Quý cô Duyên Nguyễn,a@hcmut.edu.vn,0,MT,2.55
2410166,Huy Phú Hoàng,a@hcmut.edu.vn,4,MT,1.98
2410167,Phúc Phạm,a@hcmut.edu.vn,4,MT,1.65
2410168,Cô Lan Vũ,a@hcmut.edu.vn,2,MT,0.0
2410169,Thảo Hoàng,a@hcmut.edu.vn,3,MT,1.12
2410170,Cô Chi Phạm,a@hcmut.edu.vn,2,MT,1.18
2410171,Hồng Mai,a@hcmut.edu.vn,0,MT,3.31
2410172,Lâm Bùi,a@hcmut.edu.vn,4,MT,0.86
2410173,Hạnh Đức Bùi,a@hcmut.edu.vn,0,MT,0.26
2410174,Tùng Hoàng,a@hcmut.edu.vn,1,MT,3.66
2410175,Nhật Đức Đặng,a@hcmut.edu.vn,4,MT,2.94
2410176,Quý cô Kim Lê,a@hcmut.edu.vn,0,MT,3.17
2410177,Thành Phú Mai,a@hcmut.edu.vn,3,MT,1.19
2410178,Hạnh Quang Hoàng,a@hcmut.edu.vn,0,MT,0.21
2410179,Nhật Hải Nguyễn,a@hcmut.edu.vn,3,MT,0.9
2410180,Quý ông Tùng Vũ,a@hcmut.edu.vn,1,MT,3.41
2410181,Lâm Bảo Dương,a@hcmut.edu.vn,0,MT,2.84
2410182,Mai Hoàng,a@hcmut.edu.vn,0,MT,1.29
2410183,Nhật Hải Phạm,a@hcmut.edu.vn,2,MT,3.27
2410184,Phúc Mai Hoàng,a@hcmut.edu.vn,3,MT,3.85
2410185,Cô Hạnh Hoàng,a@hcmut.edu.vn,2,MT,0.22
2410186,Tú Hải Trần,a@hcmut.edu.vn,1,MT,0.41
2410187,Cô Nhật Phạm,a@hcmut.edu.vn,2,MT,0.5
2410188,Quý cô Lan Phạm,a@hcmut.edu.vn,2,MT,1.23
2410189,Trung Đặng,a@hcmut.edu.vn,2,MT,2.33
2410190,Anh Quang Mai,a@hcmut.edu.vn,4,MT,2.57
2410191,Bà Hồng Mai,a@hcmut.edu.vn,0,MT,0.74
2410192,Cô Ngọc Trần,a@hcmut.edu.vn,3,MT,3.47
2410193,Bà Dương Dương,a@hcmut.edu.vn,1,MT,3.7
2410194,Khoa Mai,a@hcmut.edu.vn,2,MT,2.93
2410195,Nhật Văn Dương,a@hcmut.edu.vn,3,MT,3.11
2410196,Bà Vân Đặng,a@hcmut.edu.vn,1,MT,2.59
2410197,Chị Linh Dương,a@hcmut.edu.vn,1,MT,1.65
2410198,Trung Lê,a@hcmut.edu.vn,4,MT,2.55
2410199,Hà Mai,a@hcmut.edu.vn,3,MT,3.3
2410200,Quý cô Hà Vũ,a@hcmut.edu.vn,4,MT,2.69
2410201,Chị Hải Trần,a@hcmut.edu.vn,1,MT,3.18
2410202,Huy Trí Lê,a@hcmut.edu.vn,3,MT,3.33
2410203,Cô Hương Phạm,a@hcmut.edu.vn,4,MT,0.56
2410204,Bà Lan Lê,a@hcmut.edu.vn,1,MT,3.07
2410205,Thành Mai Bảo Hoàng,a@hcmut.edu.vn,1,MT,1.59
2410206,Bà Bảo Mai,a@hcmut.edu.vn,4,MT,1.38
2410207,Hà Lê,a@hcmut.edu.vn,2,MT,1.23
2410208,Hoàng Dương,a@hcmut.edu.vn,4,MT,0.93
2410209,An Hoàng,a@hcmut.edu.vn,4,MT,0.82
2410210,Yến Vũ,a@hcmut.edu.vn,4,MT,2.72
2410211,Dũng Tấn Trần,a@hcmut.edu.vn,1,MT,2.77
2410212,Hà Bùi,a@hcmut.edu.vn,2,MT,0.39
2410213,Cô Vân Lê,a@hcmut.edu.vn,3,MT,1.72
2410214,Lâm Thị Dương,a@hcmut.edu.vn,2,MT,3.11
2410215,Chị An Lê,a@hcmut.edu.vn,3,MT,1.49
2410216,Hương Lê,a@hcmut.edu.vn,4,MT,0.85
2410217,Dũng Trí Nguyễn,a@hcmut.edu.vn,4,MT,2.92
2410218,Dũng Lê,a@hcmut.edu.vn,3,MT,2.33
2410219,Quý cô Vi Trần,a@hcmut.edu.vn,0,MT,1.18
2410220,Hải Mai Hoàng,a@hcmut.edu.vn,2,MT,1.87
2410221,Anh Dũng Mai,a@hcmut.edu.vn,1,MT,2.14
2410222,Chị Linh Phạm,a@hcmut.edu.vn,1,MT,1.86
2410223,Chị Hạnh Hoàng,a@hcmut.edu.vn,0,MT,0.11
2410224,Thành Vũ,a@hcmut.edu.vn,2,MT,3.79
2410225,Bà Bảo Trần,a@hcmut.edu.vn,2,MT,2.21
2410226,Lâm Xuân Nguyễn,a@hcmut.edu.vn,1,MT,3.86
